imageId,age,gender,combine
3903,80,0,80-0
3904,65,0,65-0
3905,75,1,75-1
3906,70,0,70-0
3907,70,0,70-0
3908,70,0,70-0
3909,65,1,65-1
3910,65,1,65-1
3911,70,1,70-1
3912,70,0,70-0
3913,70,0,70-0
3914,65,0,65-0
3915,70,1,70-1
3916,70,1,70-1
3917,80,0,80-0
3918,70,1,70-1
3919,65,1,65-1
3920,65,0,65-0
3921,75,0,75-0
3922,65,0,65-0
3923,65,0,65-0
3924,65,0,65-0
3925,75,1,75-1
3926,80,0,80-0
3927,75,1,75-1
3928,70,1,70-1
3929,75,1,75-1
3930,80,0,80-0
3931,75,0,75-0
3932,65,0,65-0
3933,70,0,70-0
3934,80,0,80-0
3935,65,0,65-0
3936,65,1,65-1
3937,80,0,80-0
3938,65,1,65-1
3939,70,0,70-0
3940,75,0,75-0
3941,80,0,80-0
3942,70,1,70-1
3943,75,0,75-0
3944,75,0,75-0
3945,65,1,65-1
3946,70,0,70-0
3947,70,0,70-0
3948,65,0,65-0
3949,70,0,70-0
3950,75,1,75-1
3951,65,1,65-1
3952,75,0,75-0
3953,65,0,65-0
3954,65,0,65-0
3955,80,1,80-1
3956,80,0,80-0
3957,80,1,80-1
3958,75,1,75-1
3959,75,0,75-0
3960,85,1,85-1
3961,70,1,70-1
3962,65,1,65-1
3963,75,1,75-1
3964,65,0,65-0
3965,75,0,75-0
3966,75,1,75-1
3967,80,1,80-1
3968,65,0,65-0
3969,65,0,65-0
3970,70,0,70-0
3971,80,0,80-0
3972,65,1,65-1
3973,80,1,80-1
3974,65,0,65-0
3975,75,0,75-0
3976,75,1,75-1
3977,65,0,65-0
3978,75,1,75-1
3979,70,0,70-0
3980,70,1,70-1
3981,80,0,80-0
3982,80,0,80-0
3983,65,0,65-0
3984,65,0,65-0
3985,70,1,70-1
3986,65,0,65-0
3987,85,0,85-0
3988,70,0,70-0
3989,70,1,70-1
3990,65,0,65-0
3991,70,0,70-0
3992,75,1,75-1
3993,80,0,80-0
3994,65,0,65-0
3995,70,1,70-1
3996,75,0,75-0
3997,70,1,70-1
3998,65,0,65-0
3999,70,1,70-1
4000,70,0,70-0
4001,80,1,80-1
4002,65,0,65-0
4003,65,1,65-1
4004,75,0,75-0
4005,70,0,70-0
4006,65,0,65-0
4007,80,0,80-0
4008,75,1,75-1
4009,80,0,80-0
4010,80,1,80-1
4011,80,0,80-0
4012,65,0,65-0
4013,70,1,70-1
4014,70,0,70-0
4015,80,0,80-0
4016,70,0,70-0
4017,70,0,70-0
4018,70,1,70-1
4019,80,0,80-0
4020,75,1,75-1
4021,65,0,65-0
4022,70,1,70-1
4023,70,0,70-0
4024,65,0,65-0
4025,75,0,75-0
4026,75,1,75-1
4027,65,0,65-0
4028,70,0,70-0
4029,70,1,70-1
4030,70,0,70-0
4031,65,0,65-0
4032,70,0,70-0
4033,75,0,75-0
4034,75,0,75-0
4035,65,1,65-1
4036,70,0,70-0
4037,65,1,65-1
4038,70,1,70-1
4039,65,0,65-0
4040,85,0,85-0
4041,65,0,65-0
4042,75,0,75-0
4043,85,0,85-0
4044,70,0,70-0
4045,80,0,80-0
4046,70,0,70-0
4047,70,1,70-1
4048,75,0,75-0
4049,70,0,70-0
4050,80,1,80-1
4051,75,1,75-1
4052,70,1,70-1
4053,65,0,65-0
4054,65,1,65-1
4055,65,1,65-1
4056,80,0,80-0
4057,70,1,70-1
4058,80,0,80-0
4059,75,0,75-0
4060,75,1,75-1
4061,75,1,75-1
4062,70,0,70-0
4063,75,1,75-1
4064,75,0,75-0
4065,75,0,75-0
4066,20,1,20-1
4067,40,0,40-0
4068,30,1,30-1
4069,25,0,25-0
4070,35,1,35-1
4071,25,1,25-1
4072,45,0,45-0
4073,30,1,30-1
4074,35,1,35-1
4075,50,1,50-1
4076,25,1,25-1
4077,25,0,25-0
4078,40,1,40-1
4079,35,0,35-0
4080,20,0,20-0
4081,25,0,25-0
4082,15,1,15-1
4083,35,0,35-0
4084,25,0,25-0
4085,80,1,80-1
4086,40,1,40-1
4087,40,1,40-1
4088,55,0,55-0
4089,55,0,55-0
4090,40,0,40-0
4091,25,1,25-1
4092,40,1,40-1
4093,35,1,35-1
4094,55,0,55-0
4095,25,1,25-1
4096,30,0,30-0
4097,40,0,40-0
4098,50,0,50-0
4099,35,1,35-1
4100,45,0,45-0
4101,45,1,45-1
4102,25,0,25-0
4103,45,0,45-0
4104,35,0,35-0
4105,50,1,50-1
4106,20,1,20-1
4107,45,1,45-1
4108,30,0,30-0
4109,60,0,60-0
4110,35,0,35-0
4111,35,1,35-1
4112,65,1,65-1
4113,65,1,65-1
4114,30,1,30-1
4115,65,1,65-1
4116,40,0,40-0
4117,30,1,30-1
4118,55,0,55-0
4119,30,1,30-1
4120,40,1,40-1
4121,30,1,30-1
4122,15,1,15-1
4123,15,1,15-1
4124,30,0,30-0
4125,40,1,40-1
4126,55,0,55-0
4127,30,1,30-1
4128,45,1,45-1
4129,20,0,20-0
4130,45,0,45-0
4131,30,0,30-0
4132,55,0,55-0
4133,30,0,30-0
4134,45,1,45-1
4135,35,1,35-1
4136,40,1,40-1
4137,20,0,20-0
4138,45,1,45-1
4139,20,1,20-1
4140,25,1,25-1
4141,25,0,25-0
4142,20,0,20-0
4143,45,1,45-1
4144,65,0,65-0
4145,25,1,25-1
4146,50,0,50-0
4147,20,0,20-0
4148,30,1,30-1
4149,35,0,35-0
4150,70,1,70-1
4151,20,0,20-0
4152,30,0,30-0
4153,40,1,40-1
4154,40,1,40-1
4155,30,1,30-1
4156,40,0,40-0
4157,30,0,30-0
4158,25,1,25-1
4159,20,0,20-0
4160,35,1,35-1
4161,45,1,45-1
4162,30,0,30-0
4163,35,1,35-1
4164,25,0,25-0
4165,45,1,45-1
4166,55,1,55-1
4167,45,0,45-0
4168,45,1,45-1
4169,20,0,20-0
4170,25,0,25-0
4171,35,1,35-1
4172,25,0,25-0
4173,50,0,50-0
4174,70,0,70-0
4175,55,0,55-0
4176,20,0,20-0
4177,40,1,40-1
4178,30,0,30-0
4179,55,0,55-0
4180,30,1,30-1
4181,20,0,20-0
4182,45,1,45-1
4183,25,1,25-1
4184,35,0,35-0
4185,50,0,50-0
4186,65,0,65-0
4187,15,0,15-0
4188,35,0,35-0
4189,15,0,15-0
4190,40,1,40-1
4191,30,0,30-0
4192,45,0,45-0
4193,35,1,35-1
4194,20,0,20-0
4195,45,1,45-1
4196,35,0,35-0
4197,55,0,55-0
4198,40,1,40-1
4199,25,0,25-0
4200,30,1,30-1
4201,55,0,55-0
4202,35,0,35-0
4203,55,0,55-0
4204,25,0,25-0
4205,65,0,65-0
4206,45,1,45-1
4207,30,1,30-1
4208,40,1,40-1
4209,30,1,30-1
4210,45,1,45-1
4211,40,1,40-1
4212,40,0,40-0
4213,70,1,70-1
4214,20,1,20-1
4215,45,0,45-0
4216,20,1,20-1
4217,35,1,35-1
4218,20,0,20-0
4219,30,1,30-1
4220,20,1,20-1
4221,40,0,40-0
4222,45,0,45-0
4223,45,0,45-0
4224,25,0,25-0
4225,35,0,35-0
4226,35,1,35-1
4227,55,1,55-1
4228,20,0,20-0
4229,60,1,60-1
4230,25,1,25-1
4231,55,1,55-1
4232,30,1,30-1
4233,40,0,40-0
4234,35,0,35-0
4235,35,1,35-1
4236,40,1,40-1
4237,60,0,60-0
4238,30,1,30-1
4239,30,1,30-1
4240,20,0,20-0
4241,55,1,55-1
4242,40,0,40-0
4243,55,1,55-1
4244,20,0,20-0
4245,50,1,50-1
4246,40,1,40-1
4247,30,1,30-1
4248,40,1,40-1
4249,55,0,55-0
4250,25,1,25-1
4251,80,0,80-0
4252,50,1,50-1
4253,15,1,15-1
4254,25,1,25-1
4255,80,0,80-0
4256,30,0,30-0
4257,60,0,60-0
4258,30,1,30-1
4259,50,0,50-0
4260,15,1,15-1
4261,55,0,55-0
4262,30,1,30-1
4263,40,0,40-0
4264,20,1,20-1
4265,40,1,40-1
4266,30,0,30-0
4267,70,1,70-1
4268,50,0,50-0
4269,40,1,40-1
4270,65,0,65-0
4271,45,1,45-1
4272,25,1,25-1
4273,45,0,45-0
4274,20,1,20-1
4275,35,0,35-0
4276,40,1,40-1
4277,40,1,40-1
4278,40,1,40-1
4279,30,0,30-0
4280,50,1,50-1
4281,75,0,75-0
4282,40,0,40-0
4283,30,1,30-1
4284,40,0,40-0
4285,25,0,25-0
4286,40,0,40-0
4287,50,0,50-0
4288,40,1,40-1
4289,40,0,40-0
4290,40,0,40-0
4291,30,0,30-0
4292,20,1,20-1
4293,25,0,25-0
4294,40,1,40-1
4295,30,0,30-0
4296,35,1,35-1
4297,15,1,15-1
4298,35,1,35-1
4299,35,0,35-0
4300,35,1,35-1
4301,65,0,65-0
4302,25,0,25-0
4303,40,0,40-0
4304,30,0,30-0
4305,25,0,25-0
4306,30,1,30-1
4307,30,0,30-0
4308,20,0,20-0
4309,55,0,55-0
4310,55,1,55-1
4311,25,1,25-1
4312,65,0,65-0
4313,30,1,30-1
4314,30,1,30-1
4315,35,1,35-1
4316,15,0,15-0
4317,20,0,20-0
4318,25,1,25-1
4319,30,1,30-1
4320,25,1,25-1
4321,45,1,45-1
4322,50,0,50-0
4323,40,0,40-0
4324,55,0,55-0
4325,60,0,60-0
4326,35,0,35-0
4327,30,0,30-0
4328,40,0,40-0
4329,30,1,30-1
4330,60,0,60-0
4331,35,0,35-0
4332,30,0,30-0
4333,30,1,30-1
4334,30,0,30-0
4335,25,1,25-1
4336,60,0,60-0
4337,30,0,30-0
4338,75,0,75-0
4339,30,1,30-1
4340,40,1,40-1
4341,25,0,25-0
4342,25,0,25-0
4343,35,0,35-0
4344,70,1,70-1
4345,20,1,20-1
4346,40,1,40-1
4347,20,0,20-0
4348,50,1,50-1
4349,25,1,25-1
4350,20,0,20-0
4351,30,1,30-1
4352,40,0,40-0
4353,20,1,20-1
4354,35,0,35-0
4355,35,1,35-1
4356,30,0,30-0
4357,55,0,55-0
4358,30,0,30-0
4359,35,0,35-0
4360,30,1,30-1
4361,45,0,45-0
4362,30,0,30-0
4363,30,1,30-1
4364,40,0,40-0
4365,25,0,25-0
4366,20,0,20-0
4367,25,1,25-1
4368,30,0,30-0
4369,25,1,25-1
4370,30,1,30-1
4371,30,1,30-1
4372,50,1,50-1
4373,15,1,15-1
4374,40,0,40-0
4375,50,1,50-1
4376,30,1,30-1
4377,35,0,35-0
4378,40,0,40-0
4379,20,0,20-0
4380,45,0,45-0
4381,30,0,30-0
4382,45,1,45-1
4383,35,1,35-1
4384,55,1,55-1
4385,30,0,30-0
4386,35,1,35-1
4387,30,0,30-0
4388,25,0,25-0
4389,50,1,50-1
4390,40,0,40-0
4391,25,0,25-0
4392,35,1,35-1
4393,50,1,50-1
4394,30,0,30-0
4395,35,0,35-0
4396,40,0,40-0
4397,20,1,20-1
4398,45,1,45-1
4399,30,0,30-0
4400,45,0,45-0
4401,35,1,35-1
4402,25,1,25-1
4403,30,0,30-0
4404,45,1,45-1
4405,35,1,35-1
4406,30,1,30-1
4407,55,0,55-0
4408,35,0,35-0
4409,50,0,50-0
4410,35,1,35-1
4411,25,1,25-1
4412,20,1,20-1
4413,15,0,15-0
4414,30,0,30-0
4415,30,0,30-0
4416,35,0,35-0
4417,75,1,75-1
4418,35,1,35-1
4419,20,1,20-1
4420,25,0,25-0
4421,30,0,30-0
4422,40,0,40-0
4423,35,0,35-0
4424,20,0,20-0
4425,20,1,20-1
4426,25,1,25-1
4427,20,1,20-1
4428,35,0,35-0
4429,45,0,45-0
4430,50,0,50-0
4431,20,1,20-1
4432,30,0,30-0
4433,35,1,35-1
4434,75,0,75-0
4435,20,0,20-0
4436,40,1,40-1
4437,20,0,20-0
4438,35,0,35-0
4439,35,0,35-0
4440,30,1,30-1
4441,20,0,20-0
4442,45,1,45-1
4443,50,0,50-0
4444,30,0,30-0
4445,35,0,35-0
4446,40,0,40-0
4447,35,1,35-1
4448,20,0,20-0
4449,25,1,25-1
4450,15,0,15-0
4451,30,1,30-1
4452,45,0,45-0
4453,25,0,25-0
4454,25,0,25-0
4455,30,0,30-0
4456,20,0,20-0
4457,40,0,40-0
4458,30,1,30-1
4459,35,0,35-0
4460,35,1,35-1
4461,30,0,30-0
4462,30,0,30-0
4463,45,0,45-0
4464,40,1,40-1
4465,35,1,35-1
4466,25,1,25-1
4467,35,1,35-1
4468,35,1,35-1
4469,20,1,20-1
4470,35,0,35-0
4471,40,0,40-0
4472,40,1,40-1
4473,45,1,45-1
4474,25,1,25-1
4475,50,1,50-1
4476,45,0,45-0
4477,65,1,65-1
4478,35,1,35-1
4479,15,1,15-1
4480,30,0,30-0
4481,65,0,65-0
4482,55,1,55-1
4483,35,0,35-0
4484,40,1,40-1
4485,35,0,35-0
4486,55,1,55-1
4487,20,0,20-0
4488,20,0,20-0
4489,45,0,45-0
4490,25,1,25-1
4491,35,1,35-1
4492,15,0,15-0
4493,50,1,50-1
4494,45,0,45-0
4495,20,1,20-1
4496,25,0,25-0
4497,30,1,30-1
4498,15,1,15-1
4499,45,0,45-0
4500,15,0,15-0
4501,40,0,40-0
4502,20,1,20-1
4503,35,0,35-0
4504,30,0,30-0
4505,25,0,25-0
4506,30,0,30-0
4507,35,1,35-1
4508,25,0,25-0
4509,35,1,35-1
4510,35,0,35-0
4511,15,0,15-0
4512,20,1,20-1
4513,50,0,50-0
4514,40,1,40-1
4515,35,0,35-0
4516,45,0,45-0
4517,25,0,25-0
4518,20,1,20-1
4519,15,0,15-0
4520,20,1,20-1
4521,40,1,40-1
4522,35,0,35-0
4523,50,1,50-1
4524,25,0,25-0
4525,50,1,50-1
4526,30,0,30-0
4527,35,1,35-1
4528,30,1,30-1
4529,30,1,30-1
4530,25,1,25-1
4531,30,0,30-0
4532,50,0,50-0
4533,20,0,20-0
4534,20,0,20-0
4535,30,1,30-1
4536,25,0,25-0
4537,35,1,35-1
4538,20,0,20-0
4539,20,1,20-1
4540,55,0,55-0
4541,30,1,30-1
4542,20,1,20-1
4543,35,0,35-0
4544,20,0,20-0
4545,20,0,20-0
4546,15,1,15-1
4547,25,0,25-0
4548,20,0,20-0
4549,35,1,35-1
4550,55,0,55-0
4551,35,1,35-1
4552,50,0,50-0
4553,60,1,60-1
4554,20,1,20-1
4555,30,1,30-1
4556,40,1,40-1
4557,50,1,50-1
4558,40,0,40-0
4559,30,0,30-0
4560,40,0,40-0
4561,35,0,35-0
4562,45,1,45-1
4563,35,0,35-0
4564,35,1,35-1
4565,35,0,35-0
4566,40,1,40-1
4567,40,0,40-0
4568,40,1,40-1
4569,20,0,20-0
4570,35,1,35-1
4571,35,1,35-1
4572,40,1,40-1
4573,15,0,15-0
4574,25,1,25-1
4575,25,1,25-1
4576,25,0,25-0
4577,45,0,45-0
4578,35,1,35-1
4579,50,1,50-1
4580,55,0,55-0
4581,25,0,25-0
4582,30,0,30-0
4583,45,0,45-0
4584,60,1,60-1
4585,50,1,50-1
4586,50,1,50-1
4587,45,1,45-1
4588,40,0,40-0
4589,50,0,50-0
4590,25,0,25-0
4591,40,0,40-0
4592,40,1,40-1
4593,60,1,60-1
4594,55,1,55-1
4595,45,0,45-0
4596,40,0,40-0
4597,70,1,70-1
4598,70,0,70-0
4599,35,0,35-0
4600,55,0,55-0
4601,35,1,35-1
4602,30,0,30-0
4603,35,0,35-0
4604,25,1,25-1
4605,40,0,40-0
4606,35,1,35-1
4607,50,1,50-1
4608,40,0,40-0
4609,35,0,35-0
4610,25,1,25-1
4611,70,1,70-1
4612,25,0,25-0
4613,70,1,70-1
4614,70,1,70-1
4615,35,0,35-0
4616,50,0,50-0
4617,35,0,35-0
4618,20,0,20-0
4619,75,1,75-1
4620,60,1,60-1
4621,30,0,30-0
4622,45,0,45-0
4623,35,0,35-0
4624,35,0,35-0
4625,40,0,40-0
4626,60,1,60-1
4627,45,0,45-0
4628,40,1,40-1
4629,30,1,30-1
4630,75,1,75-1
4631,40,1,40-1
4632,35,1,35-1
4633,35,1,35-1
4634,45,0,45-0
4635,50,0,50-0
4636,20,0,20-0
4637,45,0,45-0
4638,85,0,85-0
4639,45,0,45-0
4640,35,0,35-0
4641,50,0,50-0
4642,30,0,30-0
4643,55,0,55-0
4644,50,0,50-0
4645,30,0,30-0
4646,30,0,30-0
4647,45,1,45-1
4648,35,1,35-1
4649,30,0,30-0
4650,30,0,30-0
4651,40,0,40-0
4652,50,0,50-0
4653,55,0,55-0
4654,25,0,25-0
4655,85,0,85-0
4656,35,1,35-1
4657,20,1,20-1
4658,35,1,35-1
4659,30,1,30-1
4660,50,0,50-0
4661,30,0,30-0
4662,35,0,35-0
4663,45,0,45-0
4664,45,1,45-1
4665,40,1,40-1
4666,35,1,35-1
4667,30,0,30-0
4668,40,0,40-0
4669,40,1,40-1
4670,25,0,25-0
4671,45,0,45-0
4672,35,1,35-1
4673,45,0,45-0
4674,40,0,40-0
4675,30,0,30-0
4676,40,0,40-0
4677,80,0,80-0
4678,35,1,35-1
4679,45,1,45-1
4680,45,0,45-0
4681,65,0,65-0
4682,25,0,25-0
4683,50,0,50-0
4684,30,1,30-1
4685,40,1,40-1
4686,20,0,20-0
4687,25,0,25-0
4688,25,0,25-0
4689,15,0,15-0
4690,20,0,20-0
4691,40,1,40-1
4692,25,1,25-1
4693,45,0,45-0
4694,30,0,30-0
4695,85,0,85-0
4696,40,1,40-1
4697,80,0,80-0
4698,45,0,45-0
4699,25,0,25-0
4700,30,1,30-1
4701,70,1,70-1
4702,45,0,45-0
4703,30,1,30-1
4704,55,1,55-1
4705,65,0,65-0
4706,65,1,65-1
4707,60,1,60-1
4708,20,0,20-0
4709,35,1,35-1
4710,15,0,15-0
4711,45,1,45-1
4712,35,0,35-0
4713,30,0,30-0
4714,20,0,20-0
4715,35,1,35-1
4716,45,0,45-0
4717,20,0,20-0
4718,20,1,20-1
4719,35,0,35-0
4720,30,1,30-1
4721,55,0,55-0
4722,70,1,70-1
4723,30,0,30-0
4724,55,1,55-1
4725,35,0,35-0
4726,40,1,40-1
4727,65,0,65-0
4728,30,1,30-1
4729,35,1,35-1
4730,30,0,30-0
4731,50,1,50-1
4732,40,1,40-1
4733,45,0,45-0
4734,30,0,30-0
4735,50,0,50-0
4736,40,1,40-1
4737,40,0,40-0
4738,40,0,40-0
4739,40,1,40-1
4740,45,1,45-1
4741,40,0,40-0
4742,45,1,45-1
4743,45,1,45-1
4744,30,0,30-0
4745,35,0,35-0
4746,45,0,45-0
4747,50,0,50-0
4748,60,1,60-1
4749,45,1,45-1
4750,40,1,40-1
4751,55,1,55-1
4752,40,1,40-1
4753,40,0,40-0
4754,40,0,40-0
4755,40,1,40-1
4756,30,0,30-0
4757,35,0,35-0
4758,40,1,40-1
4759,50,0,50-0
4760,70,1,70-1
4761,40,1,40-1
4762,55,0,55-0
4763,40,0,40-0
4764,35,0,35-0
4765,30,1,30-1
4766,40,0,40-0
4767,40,0,40-0
4768,45,0,45-0
4769,60,1,60-1
4770,40,1,40-1
4771,85,1,85-1
4772,30,1,30-1
4773,35,1,35-1
4774,65,1,65-1
4775,70,0,70-0
4776,70,0,70-0
4777,20,1,20-1
4778,30,1,30-1
4779,35,0,35-0
4780,25,1,25-1
4781,30,1,30-1
4782,40,0,40-0
4783,30,0,30-0
4784,50,0,50-0
4785,55,1,55-1
4786,35,1,35-1
4787,40,0,40-0
4788,45,1,45-1
4789,30,0,30-0
4790,30,1,30-1
4791,40,1,40-1
4792,35,1,35-1
4793,40,1,40-1
4794,30,0,30-0
4795,35,0,35-0
4796,65,1,65-1
4797,65,0,65-0
4798,30,1,30-1
4799,25,1,25-1
4800,15,0,15-0
4801,65,0,65-0
4802,35,0,35-0
4803,30,0,30-0
4804,60,0,60-0
4805,35,0,35-0
4806,30,1,30-1
4807,20,1,20-1
4808,70,0,70-0
4809,25,0,25-0
4810,60,0,60-0
4811,70,0,70-0
4812,25,1,25-1
4813,35,0,35-0
4814,25,0,25-0
4815,65,0,65-0
4816,50,1,50-1
4817,15,0,15-0
4818,35,0,35-0
4819,40,0,40-0
4820,25,0,25-0
4821,20,1,20-1
4822,35,0,35-0
4823,30,0,30-0
4824,30,0,30-0
4825,45,1,45-1
4826,55,0,55-0
4827,60,1,60-1
4828,40,1,40-1
4829,25,0,25-0
4830,40,1,40-1
4831,55,0,55-0
4832,40,0,40-0
4833,15,1,15-1
4834,30,1,30-1
4835,55,0,55-0
4836,50,0,50-0
4837,40,1,40-1
4838,30,1,30-1
4839,25,1,25-1
4840,45,0,45-0
4841,50,0,50-0
4842,35,0,35-0
4843,35,1,35-1
4844,40,0,40-0
4845,20,0,20-0
4846,45,1,45-1
4847,25,1,25-1
4848,40,0,40-0
4849,40,1,40-1
4850,25,0,25-0
4851,55,0,55-0
4852,35,1,35-1
4853,45,0,45-0
4854,30,0,30-0
4855,40,0,40-0
4856,25,1,25-1
4857,25,1,25-1
4858,30,0,30-0
4859,50,0,50-0
4860,55,0,55-0
4861,35,1,35-1
4862,40,0,40-0
4863,50,1,50-1
4864,45,0,45-0
4865,70,1,70-1
4866,40,1,40-1
4867,35,0,35-0
4868,25,1,25-1
4869,65,0,65-0
4870,35,0,35-0
4871,30,1,30-1
4872,30,0,30-0
4873,40,0,40-0
4874,30,0,30-0
4875,60,1,60-1
4876,35,0,35-0
4877,40,0,40-0
4878,20,0,20-0
4879,40,0,40-0
4880,45,1,45-1
4881,55,1,55-1
4882,40,0,40-0
4883,40,0,40-0
4884,35,0,35-0
4885,25,1,25-1
4886,20,0,20-0
4887,40,1,40-1
4888,45,0,45-0
4889,45,0,45-0
4890,35,1,35-1
4891,40,0,40-0
4892,35,0,35-0
4893,65,1,65-1
4894,40,1,40-1
4895,20,1,20-1
4896,30,1,30-1
4897,40,1,40-1
4898,35,1,35-1
4899,55,0,55-0
4900,30,1,30-1
4901,40,1,40-1
4902,15,0,15-0
4903,50,0,50-0
4904,35,1,35-1
4905,25,0,25-0
4906,50,1,50-1
4907,25,0,25-0
4908,45,0,45-0
4909,40,0,40-0
4910,30,1,30-1
4911,35,1,35-1
4912,55,1,55-1
4913,20,1,20-1
4914,40,0,40-0
4915,50,0,50-0
4916,25,1,25-1
4917,65,1,65-1
4918,65,0,65-0
4919,25,0,25-0
4920,45,0,45-0
4921,70,1,70-1
4922,40,0,40-0
4923,30,1,30-1
4924,65,0,65-0
4925,30,1,30-1
4926,40,1,40-1
4927,45,0,45-0
4928,35,0,35-0
4929,75,0,75-0
4930,25,0,25-0
4931,40,0,40-0
4932,40,1,40-1
4933,55,1,55-1
4934,45,1,45-1
4935,50,0,50-0
4936,35,0,35-0
4937,20,1,20-1
4938,25,1,25-1
4939,20,1,20-1
4940,55,0,55-0
4941,25,0,25-0
4942,20,1,20-1
4943,35,1,35-1
4944,20,1,20-1
4945,60,1,60-1
4946,40,1,40-1
4947,40,1,40-1
4948,25,0,25-0
4949,20,1,20-1
4950,45,1,45-1
4951,40,1,40-1
4952,80,0,80-0
4953,35,0,35-0
4954,35,0,35-0
4955,35,0,35-0
4956,40,1,40-1
4957,60,0,60-0
4958,35,0,35-0
4959,55,1,55-1
4960,60,0,60-0
4961,75,1,75-1
4962,45,1,45-1
4963,45,1,45-1
4964,35,1,35-1
4965,50,0,50-0
4966,40,0,40-0
4967,20,1,20-1
4968,30,0,30-0
4969,45,0,45-0
4970,40,1,40-1
4971,35,1,35-1
4972,20,0,20-0
4973,35,0,35-0
4974,40,1,40-1
4975,45,0,45-0
4976,40,1,40-1
4977,35,1,35-1
4978,40,0,40-0
4979,25,0,25-0
4980,55,1,55-1
4981,40,1,40-1
4982,35,1,35-1
4983,60,1,60-1
4984,35,1,35-1
4985,30,0,30-0
4986,35,0,35-0
4987,50,0,50-0
4988,25,1,25-1
4989,40,0,40-0
4990,35,0,35-0
4991,75,0,75-0
4992,40,0,40-0
4993,25,0,25-0
4994,50,0,50-0
4995,30,0,30-0
4996,25,0,25-0
4997,25,0,25-0
4998,25,0,25-0
4999,30,0,30-0
5000,40,0,40-0
5001,35,0,35-0
5002,20,0,20-0
5003,35,1,35-1
5004,35,1,35-1
5005,65,1,65-1
5006,40,1,40-1
5007,50,0,50-0
5008,65,1,65-1
5009,35,1,35-1
5010,50,0,50-0
5011,40,0,40-0
5012,30,0,30-0
5013,35,1,35-1
5014,55,1,55-1
5015,45,1,45-1
5016,30,0,30-0
5017,30,1,30-1
5018,40,0,40-0
5019,30,0,30-0
5020,50,0,50-0
5021,35,1,35-1
5022,70,1,70-1
5023,45,1,45-1
5024,40,0,40-0
5025,75,1,75-1
5026,30,0,30-0
5027,30,0,30-0
5028,60,0,60-0
5029,15,1,15-1
5030,35,1,35-1
5031,45,1,45-1
5032,50,1,50-1
5033,25,0,25-0
5034,20,1,20-1
5035,25,0,25-0
5036,45,0,45-0
5037,30,1,30-1
5038,45,0,45-0
5039,35,1,35-1
5040,15,1,15-1
5041,55,1,55-1
5042,75,1,75-1
5043,35,1,35-1
5044,40,0,40-0
5045,40,0,40-0
5046,45,0,45-0
5047,40,0,40-0
5048,15,0,15-0
5049,35,0,35-0
5050,35,0,35-0
5051,55,0,55-0
5052,20,0,20-0
5053,40,1,40-1
5054,50,1,50-1
5055,30,0,30-0
5056,50,1,50-1
5057,40,1,40-1
5058,40,1,40-1
5059,70,1,70-1
5060,25,1,25-1
5061,25,0,25-0
5062,40,0,40-0
5063,40,0,40-0
5064,35,1,35-1
5065,55,0,55-0
5066,20,1,20-1
5067,40,1,40-1
5068,25,1,25-1
5069,25,1,25-1
5070,50,1,50-1
5071,30,0,30-0
5072,25,1,25-1
5073,40,0,40-0
5074,25,0,25-0
5075,35,1,35-1
5076,20,1,20-1
5077,45,1,45-1
5078,35,0,35-0
5079,30,0,30-0
5080,40,0,40-0
5081,40,0,40-0
5082,60,0,60-0
5083,25,0,25-0
5084,70,1,70-1
5085,40,0,40-0
5086,40,1,40-1
5087,45,0,45-0
5088,55,1,55-1
5089,25,1,25-1
5090,55,0,55-0
5091,60,0,60-0
5092,35,1,35-1
5093,30,0,30-0
5094,60,0,60-0
5095,30,0,30-0
5096,60,1,60-1
5097,60,1,60-1
5098,20,0,20-0
5099,55,0,55-0
5100,55,1,55-1
5101,40,1,40-1
5102,45,0,45-0
5103,35,0,35-0
5104,35,0,35-0
5105,50,1,50-1
5106,30,0,30-0
5107,30,1,30-1
5108,50,1,50-1
5109,20,1,20-1
5110,35,0,35-0
5111,55,0,55-0
5112,60,1,60-1
5113,25,1,25-1
5114,35,0,35-0
5115,65,0,65-0
5116,55,0,55-0
5117,45,1,45-1
5118,55,1,55-1
5119,70,0,70-0
5120,25,1,25-1
5121,25,1,25-1
5122,20,0,20-0
5123,40,0,40-0
5124,40,1,40-1
5125,40,0,40-0
5126,25,0,25-0
5127,50,0,50-0
5128,55,0,55-0
5129,55,1,55-1
5130,35,1,35-1
5131,45,0,45-0
5132,30,0,30-0
5133,45,1,45-1
5134,20,1,20-1
5135,45,1,45-1
5136,45,1,45-1
5137,35,1,35-1
5138,35,1,35-1
5139,30,0,30-0
5140,60,1,60-1
5141,65,1,65-1
5142,25,0,25-0
5143,50,1,50-1
5144,50,0,50-0
5145,35,1,35-1
5146,25,0,25-0
5147,40,1,40-1
5148,40,1,40-1
5149,65,0,65-0
5150,50,0,50-0
5151,50,0,50-0
5152,30,0,30-0
5153,55,0,55-0
5154,35,0,35-0
5155,30,0,30-0
5156,45,1,45-1
5157,40,1,40-1
5158,35,1,35-1
5159,60,1,60-1
5160,85,0,85-0
5161,35,1,35-1
5162,80,1,80-1
5163,30,0,30-0
5164,30,0,30-0
5165,35,0,35-0
5166,65,0,65-0
5167,35,1,35-1
5168,35,0,35-0
5169,70,1,70-1
5170,30,1,30-1
5171,60,0,60-0
5172,45,1,45-1
5173,35,0,35-0
